id,station_id,alert_level,threshold_value,label,effective_from
28185,9395,3,103.93,Nguy hiểm,2024-08-17 05:49:58
28186,9396,1,61.20,Chú ý,2024-07-09 07:49:30
28187,9396,2,62.70,Cảnh báo,2024-07-09 07:49:30
28188,9396,3,64.70,Nguy hiểm,2024-07-09 07:49:30
28189,9397,1,27.44,Chú ý,2024-01-23 03:57:08
28190,9397,2,28.94,Cảnh báo,2024-01-23 03:57:08
28191,9397,3,30.94,Nguy hiểm,2024-01-23 03:57:08
28192,9398,1,98.77,Chú ý,2024-01-04 06:29:31
28193,9398,2,100.27,Cảnh báo,2024-01-04 06:29:31
28194,9398,3,102.27,Nguy hiểm,2024-01-04 06:29:31
28195,9399,1,64.79,Chú ý,2024-03-23 00:35:46
28196,9399,2,66.29,Cảnh báo,2024-03-23 00:35:46
28197,9399,3,68.29,Nguy hiểm,2024-03-23 00:35:46
28198,9400,1,59.78,Chú ý,2024-12-07 09:58:59
28199,9400,2,61.28,Cảnh báo,2024-12-07 09:58:59
28200,9400,3,63.28,Nguy hiểm,2024-12-07 09:58:59
28201,9401,1,93.49,Chú ý,2024-07-19 22:08:33
28202,9401,2,94.99,Cảnh báo,2024-07-19 22:08:33
28203,9401,3,96.99,Nguy hiểm,2024-07-19 22:08:33
28204,9402,1,11.60,Chú ý,2024-03-11 21:08:01
28205,9402,2,13.10,Cảnh báo,2024-03-11 21:08:01
28206,9402,3,15.10,Nguy hiểm,2024-03-11 21:08:01
28207,9403,1,31.71,Chú ý,2024-04-25 22:43:36
28208,9403,2,33.21,Cảnh báo,2024-04-25 22:43:36
28209,9403,3,35.21,Nguy hiểm,2024-04-25 22:43:36
28210,9404,1,26.26,Chú ý,2024-05-19 21:10:27
28211,9404,2,27.76,Cảnh báo,2024-05-19 21:10:27
28212,9404,3,29.76,Nguy hiểm,2024-05-19 21:10:27
28213,9405,1,78.39,Chú ý,2024-05-07 13:36:36
28214,9405,2,79.89,Cảnh báo,2024-05-07 13:36:36
28215,9405,3,81.89,Nguy hiểm,2024-05-07 13:36:36
28216,9406,1,4.40,Chú ý,2024-10-05 06:18:16
28217,9406,2,5.90,Cảnh báo,2024-10-05 06:18:16
28218,9406,3,7.90,Nguy hiểm,2024-10-05 06:18:16
28219,9407,1,95.54,Chú ý,2024-08-30 10:38:01
28220,9407,2,97.04,Cảnh báo,2024-08-30 10:38:01
28221,9407,3,99.04,Nguy hiểm,2024-08-30 10:38:01
28222,9408,1,46.80,Chú ý,2024-03-02 17:07:07
28223,9408,2,48.30,Cảnh báo,2024-03-02 17:07:07
28224,9408,3,50.30,Nguy hiểm,2024-03-02 17:07:07
28225,9409,1,63.83,Chú ý,2024-07-04 03:02:05
28226,9409,2,65.33,Cảnh báo,2024-07-04 03:02:05
28227,9409,3,67.33,Nguy hiểm,2024-07-04 03:02:05
28228,9410,1,4.26,Chú ý,2024-03-31 22:28:44
28229,9410,2,5.76,Cảnh báo,2024-03-31 22:28:44
28230,9410,3,7.76,Nguy hiểm,2024-03-31 22:28:44
28231,9411,1,3.11,Chú ý,2024-07-27 14:13:25
28232,9411,2,4.61,Cảnh báo,2024-07-27 14:13:25
28233,9411,3,6.61,Nguy hiểm,2024-07-27 14:13:25
28234,9412,1,80.57,Chú ý,2024-11-26 01:01:26
28235,9412,2,82.07,Cảnh báo,2024-11-26 01:01:26
28236,9412,3,84.07,Nguy hiểm,2024-11-26 01:01:26
28237,9413,1,94.94,Chú ý,2024-04-12 03:50:19
28238,9413,2,96.44,Cảnh báo,2024-04-12 03:50:19
28239,9413,3,98.44,Nguy hiểm,2024-04-12 03:50:19
28240,9414,1,72.05,Chú ý,2024-10-15 23:40:32
28241,9414,2,73.55,Cảnh báo,2024-10-15 23:40:32
28242,9414,3,75.55,Nguy hiểm,2024-10-15 23:40:32
28243,9415,1,84.02,Chú ý,2024-06-22 16:47:25
28244,9415,2,85.52,Cảnh báo,2024-06-22 16:47:25
28245,9415,3,87.52,Nguy hiểm,2024-06-22 16:47:25
28246,9416,1,98.49,Chú ý,2024-04-11 02:10:18
28247,9416,2,99.99,Cảnh báo,2024-04-11 02:10:18
28248,9416,3,101.99,Nguy hiểm,2024-04-11 02:10:18
28249,9417,1,91.97,Chú ý,2024-12-13 00:29:06
28250,9417,2,93.47,Cảnh báo,2024-12-13 00:29:06
28251,9417,3,95.47,Nguy hiểm,2024-12-13 00:29:06
28252,9418,1,34.42,Chú ý,2024-07-07 02:25:35
28253,9418,2,35.92,Cảnh báo,2024-07-07 02:25:35
28254,9418,3,37.92,Nguy hiểm,2024-07-07 02:25:35
28255,9419,1,80.31,Chú ý,2024-01-19 20:04:58
28256,9419,2,81.81,Cảnh báo,2024-01-19 20:04:58
28257,9419,3,83.81,Nguy hiểm,2024-01-19 20:04:58
28258,9420,1,81.49,Chú ý,2024-08-21 13:37:29
28259,9420,2,82.99,Cảnh báo,2024-08-21 13:37:29
28260,9420,3,84.99,Nguy hiểm,2024-08-21 13:37:29
28261,9421,1,94.01,Chú ý,2024-01-10 08:02:17
28262,9421,2,95.51,Cảnh báo,2024-01-10 08:02:17
28263,9421,3,97.51,Nguy hiểm,2024-01-10 08:02:17
28264,9422,1,64.45,Chú ý,2024-04-27 18:13:44
28265,9422,2,65.95,Cảnh báo,2024-04-27 18:13:44
28266,9422,3,67.95,Nguy hiểm,2024-04-27 18:13:44
28267,9423,1,55.61,Chú ý,2024-05-30 12:40:48
28268,9423,2,57.11,Cảnh báo,2024-05-30 12:40:48
28269,9423,3,59.11,Nguy hiểm,2024-05-30 12:40:48
28270,9424,1,85.87,Chú ý,2024-10-31 06:04:40
28271,9424,2,87.37,Cảnh báo,2024-10-31 06:04:40
28272,9424,3,89.37,Nguy hiểm,2024-10-31 06:04:40
28273,9425,1,32.78,Chú ý,2024-04-09 22:58:56
28274,9425,2,34.28,Cảnh báo,2024-04-09 22:58:56
28275,9425,3,36.28,Nguy hiểm,2024-04-09 22:58:56
28276,9426,1,90.50,Chú ý,2024-01-15 12:41:14
28277,9426,2,92.00,Cảnh báo,2024-01-15 12:41:14
28278,9426,3,94.00,Nguy hiểm,2024-01-15 12:41:14
28279,9427,1,86.50,Chú ý,2024-04-07 20:03:29
28280,9427,2,88.00,Cảnh báo,2024-04-07 20:03:29
28281,9427,3,90.00,Nguy hiểm,2024-04-07 20:03:29
28282,9428,1,23.00,Chú ý,2024-10-11 04:50:26
28283,9428,2,24.50,Cảnh báo,2024-10-11 04:50:26
28284,9428,3,26.50,Nguy hiểm,2024-10-11 04:50:26
28285,9429,1,37.95,Chú ý,2024-01-08 08:24:33
28286,9429,2,39.45,Cảnh báo,2024-01-08 08:24:33
28287,9429,3,41.45,Nguy hiểm,2024-01-08 08:24:33
28288,9430,1,62.20,Chú ý,2024-11-29 20:46:27
28289,9430,2,63.70,Cảnh báo,2024-11-29 20:46:27
28290,9430,3,65.70,Nguy hiểm,2024-11-29 20:46:27
28291,9431,1,46.13,Chú ý,2024-01-24 12:04:34
28292,9431,2,47.63,Cảnh báo,2024-01-24 12:04:34
28293,9431,3,49.63,Nguy hiểm,2024-01-24 12:04:34
28294,9432,1,71.32,Chú ý,2024-08-21 23:07:49
28295,9432,2,72.82,Cảnh báo,2024-08-21 23:07:49
28296,9432,3,74.82,Nguy hiểm,2024-08-21 23:07:49
28297,9433,1,52.46,Chú ý,2024-03-07 06:27:51
28298,9433,2,53.96,Cảnh báo,2024-03-07 06:27:51
28299,9433,3,55.96,Nguy hiểm,2024-03-07 06:27:51
28300,9434,1,40.21,Chú ý,2024-03-09 16:40:00
28301,9434,2,41.71,Cảnh báo,2024-03-09 16:40:00
28302,9434,3,43.71,Nguy hiểm,2024-03-09 16:40:00
28303,9435,1,69.17,Chú ý,2024-05-22 23:16:19
28304,9435,2,70.67,Cảnh báo,2024-05-22 23:16:19
28305,9435,3,72.67,Nguy hiểm,2024-05-22 23:16:19
28306,9436,1,25.91,Chú ý,2024-05-11 08:14:12
28307,9436,2,27.41,Cảnh báo,2024-05-11 08:14:12
28308,9436,3,29.41,Nguy hiểm,2024-05-11 08:14:12
28309,9437,1,86.61,Chú ý,2024-10-28 07:44:59
28310,9437,2,88.11,Cảnh báo,2024-10-28 07:44:59
28311,9437,3,90.11,Nguy hiểm,2024-10-28 07:44:59
28312,9438,1,70.03,Chú ý,2024-07-05 19:29:53
28313,9438,2,71.53,Cảnh báo,2024-07-05 19:29:53
28314,9438,3,73.53,Nguy hiểm,2024-07-05 19:29:53
28315,9439,1,73.81,Chú ý,2024-05-30 09:42:13
28316,9439,2,75.31,Cảnh báo,2024-05-30 09:42:13
28317,9439,3,77.31,Nguy hiểm,2024-05-30 09:42:13
28318,9440,1,83.06,Chú ý,2024-08-31 01:17:01
28319,9440,2,84.56,Cảnh báo,2024-08-31 01:17:01
28320,9440,3,86.56,Nguy hiểm,2024-08-31 01:17:01
28321,9441,1,79.30,Chú ý,2024-03-01 16:54:46
28322,9441,2,80.80,Cảnh báo,2024-03-01 16:54:46
28323,9441,3,82.80,Nguy hiểm,2024-03-01 16:54:46
28324,9442,1,42.00,Chú ý,2024-01-23 11:46:02
28325,9442,2,43.50,Cảnh báo,2024-01-23 11:46:02
28326,9442,3,45.50,Nguy hiểm,2024-01-23 11:46:02
28327,9443,1,11.91,Chú ý,2024-07-17 00:34:22
28328,9443,2,13.41,Cảnh báo,2024-07-17 00:34:22
28329,9443,3,15.41,Nguy hiểm,2024-07-17 00:34:22
28330,9444,1,61.07,Chú ý,2024-04-19 20:24:45
28331,9444,2,62.57,Cảnh báo,2024-04-19 20:24:45
28332,9444,3,64.57,Nguy hiểm,2024-04-19 20:24:45
28333,9445,1,62.39,Chú ý,2024-10-21 19:23:02
28334,9445,2,63.89,Cảnh báo,2024-10-21 19:23:02
28335,9445,3,65.89,Nguy hiểm,2024-10-21 19:23:02
28336,9446,1,95.68,Chú ý,2024-07-29 14:03:54
28337,9446,2,97.18,Cảnh báo,2024-07-29 14:03:54
28338,9446,3,99.18,Nguy hiểm,2024-07-29 14:03:54
28339,9447,1,8.70,Chú ý,2024-02-04 04:23:23
28340,9447,2,10.20,Cảnh báo,2024-02-04 04:23:23
28341,9447,3,12.20,Nguy hiểm,2024-02-04 04:23:23
28342,9448,1,46.17,Chú ý,2024-02-19 07:40:52
28343,9448,2,47.67,Cảnh báo,2024-02-19 07:40:52
28344,9448,3,49.67,Nguy hiểm,2024-02-19 07:40:52
28345,9449,1,29.77,Chú ý,2024-07-10 12:09:22
28346,9449,2,31.27,Cảnh báo,2024-07-10 12:09:22
28347,9449,3,33.27,Nguy hiểm,2024-07-10 12:09:22
28348,9450,1,17.63,Chú ý,2024-08-12 13:55:37
28349,9450,2,19.13,Cảnh báo,2024-08-12 13:55:37
28350,9450,3,21.13,Nguy hiểm,2024-08-12 13:55:37
28351,9451,1,59.18,Chú ý,2024-10-05 16:22:42
28352,9451,2,60.68,Cảnh báo,2024-10-05 16:22:42
28353,9451,3,62.68,Nguy hiểm,2024-10-05 16:22:42
28354,9452,1,98.66,Chú ý,2024-12-19 05:03:03
28355,9452,2,100.16,Cảnh báo,2024-12-19 05:03:03
28356,9452,3,102.16,Nguy hiểm,2024-12-19 05:03:03
28357,9453,1,90.46,Chú ý,2024-08-11 02:05:56
28358,9453,2,91.96,Cảnh báo,2024-08-11 02:05:56
28359,9453,3,93.96,Nguy hiểm,2024-08-11 02:05:56
28360,9454,1,77.69,Chú ý,2024-07-30 10:18:41
28361,9454,2,79.19,Cảnh báo,2024-07-30 10:18:41
28362,9454,3,81.19,Nguy hiểm,2024-07-30 10:18:41
28363,9455,1,98.56,Chú ý,2024-08-13 06:21:33
28364,9455,2,100.06,Cảnh báo,2024-08-13 06:21:33
28365,9455,3,102.06,Nguy hiểm,2024-08-13 06:21:33
28366,9456,1,75.77,Chú ý,2024-11-06 21:40:24
28367,9456,2,77.27,Cảnh báo,2024-11-06 21:40:24
28368,9456,3,79.27,Nguy hiểm,2024-11-06 21:40:24
28369,9457,1,97.28,Chú ý,2024-10-19 00:37:35
28370,9457,2,98.78,Cảnh báo,2024-10-19 00:37:35
28371,9457,3,100.78,Nguy hiểm,2024-10-19 00:37:35
28372,9458,1,69.02,Chú ý,2024-07-04 09:08:23
28373,9458,2,70.52,Cảnh báo,2024-07-04 09:08:23
28374,9458,3,72.52,Nguy hiểm,2024-07-04 09:08:23
28375,9459,1,48.77,Chú ý,2024-03-20 21:59:18
28376,9459,2,50.27,Cảnh báo,2024-03-20 21:59:18
28377,9459,3,52.27,Nguy hiểm,2024-03-20 21:59:18
28378,9460,1,29.28,Chú ý,2024-02-27 11:36:20
28379,9460,2,30.78,Cảnh báo,2024-02-27 11:36:20
28380,9460,3,32.78,Nguy hiểm,2024-02-27 11:36:20
28381,9461,1,55.53,Chú ý,2024-02-17 14:53:41
28382,9461,2,57.03,Cảnh báo,2024-02-17 14:53:41
28383,9461,3,59.03,Nguy hiểm,2024-02-17 14:53:41
28384,9462,1,46.41,Chú ý,2024-06-20 11:27:00
28385,9462,2,47.91,Cảnh báo,2024-06-20 11:27:00
28386,9462,3,49.91,Nguy hiểm,2024-06-20 11:27:00
28387,9463,1,71.07,Chú ý,2024-06-04 10:51:35
28388,9463,2,72.57,Cảnh báo,2024-06-04 10:51:35
28389,9463,3,74.57,Nguy hiểm,2024-06-04 10:51:35
28390,9464,1,60.54,Chú ý,2024-08-21 13:20:42
28391,9464,2,62.04,Cảnh báo,2024-08-21 13:20:42
28392,9464,3,64.04,Nguy hiểm,2024-08-21 13:20:42
28393,9465,1,85.44,Chú ý,2024-02-19 00:04:44
28394,9465,2,86.94,Cảnh báo,2024-02-19 00:04:44
28395,9465,3,88.94,Nguy hiểm,2024-02-19 00:04:44
28396,9466,1,22.95,Chú ý,2024-06-23 02:41:12
28397,9466,2,24.45,Cảnh báo,2024-06-23 02:41:12
28398,9466,3,26.45,Nguy hiểm,2024-06-23 02:41:12
28399,9467,1,94.37,Chú ý,2024-01-07 00:25:40
28400,9467,2,95.87,Cảnh báo,2024-01-07 00:25:40
28401,9467,3,97.87,Nguy hiểm,2024-01-07 00:25:40
28402,9468,1,87.31,Chú ý,2024-05-03 17:11:02
28403,9468,2,88.81,Cảnh báo,2024-05-03 17:11:02
28404,9468,3,90.81,Nguy hiểm,2024-05-03 17:11:02
28405,9469,1,86.15,Chú ý,2024-06-18 08:28:42
28406,9469,2,87.65,Cảnh báo,2024-06-18 08:28:42
28407,9469,3,89.65,Nguy hiểm,2024-06-18 08:28:42
28408,9470,1,75.00,Chú ý,2024-09-10 06:11:07
28409,9470,2,76.50,Cảnh báo,2024-09-10 06:11:07
28410,9470,3,78.50,Nguy hiểm,2024-09-10 06:11:07
28411,9471,1,6.62,Chú ý,2024-04-27 16:16:00
28412,9471,2,8.12,Cảnh báo,2024-04-27 16:16:00
28413,9471,3,10.12,Nguy hiểm,2024-04-27 16:16:00
28414,9472,1,98.11,Chú ý,2024-12-22 00:16:57
28415,9472,2,99.61,Cảnh báo,2024-12-22 00:16:57
28416,9472,3,101.61,Nguy hiểm,2024-12-22 00:16:57
28417,9473,1,37.37,Chú ý,2024-06-23 20:55:37
28418,9473,2,38.87,Cảnh báo,2024-06-23 20:55:37
28419,9473,3,40.87,Nguy hiểm,2024-06-23 20:55:37
28420,9474,1,7.51,Chú ý,2024-05-21 19:48:52
28421,9474,2,9.01,Cảnh báo,2024-05-21 19:48:52
28422,9474,3,11.01,Nguy hiểm,2024-05-21 19:48:52
28423,9475,1,38.67,Chú ý,2024-04-19 13:21:05
28424,9475,2,40.17,Cảnh báo,2024-04-19 13:21:05
28425,9475,3,42.17,Nguy hiểm,2024-04-19 13:21:05
28426,9476,1,84.66,Chú ý,2024-08-29 03:18:12
28427,9476,2,86.16,Cảnh báo,2024-08-29 03:18:12
28428,9476,3,88.16,Nguy hiểm,2024-08-29 03:18:12
28429,9477,1,47.60,Chú ý,2024-05-05 17:44:52
28430,9477,2,49.10,Cảnh báo,2024-05-05 17:44:52
28431,9477,3,51.10,Nguy hiểm,2024-05-05 17:44:52
28432,9478,1,23.54,Chú ý,2024-04-10 07:52:17
28433,9478,2,25.04,Cảnh báo,2024-04-10 07:52:17
28434,9478,3,27.04,Nguy hiểm,2024-04-10 07:52:17
28435,9479,1,28.77,Chú ý,2024-05-10 17:38:19
28436,9479,2,30.27,Cảnh báo,2024-05-10 17:38:19
28437,9479,3,32.27,Nguy hiểm,2024-05-10 17:38:19
28438,9480,1,49.10,Chú ý,2024-12-31 22:15:00
28439,9480,2,50.60,Cảnh báo,2024-12-31 22:15:00
28440,9480,3,52.60,Nguy hiểm,2024-12-31 22:15:00
28441,9481,1,22.95,Chú ý,2024-11-17 14:13:21
28442,9481,2,24.45,Cảnh báo,2024-11-17 14:13:21
28443,9481,3,26.45,Nguy hiểm,2024-11-17 14:13:21
28444,9482,1,2.32,Chú ý,2024-12-17 08:14:57
28445,9482,2,3.82,Cảnh báo,2024-12-17 08:14:57
28446,9482,3,5.82,Nguy hiểm,2024-12-17 08:14:57
28447,9483,1,35.98,Chú ý,2024-03-24 19:33:12
28448,9483,2,37.48,Cảnh báo,2024-03-24 19:33:12
28449,9483,3,39.48,Nguy hiểm,2024-03-24 19:33:12
28450,9484,1,48.81,Chú ý,2024-10-11 22:51:54
28451,9484,2,50.31,Cảnh báo,2024-10-11 22:51:54
28452,9484,3,52.31,Nguy hiểm,2024-10-11 22:51:54
28453,9485,1,71.20,Chú ý,2024-02-25 12:01:15
28454,9485,2,72.70,Cảnh báo,2024-02-25 12:01:15
28455,9485,3,74.70,Nguy hiểm,2024-02-25 12:01:15
28456,9486,1,52.50,Chú ý,2024-08-04 01:11:07
28457,9486,2,54.00,Cảnh báo,2024-08-04 01:11:07
28458,9486,3,56.00,Nguy hiểm,2024-08-04 01:11:07
28459,9487,1,59.82,Chú ý,2024-04-15 21:46:13
28460,9487,2,61.32,Cảnh báo,2024-04-15 21:46:13
28461,9487,3,63.32,Nguy hiểm,2024-04-15 21:46:13
28462,9488,1,89.70,Chú ý,2024-06-14 14:08:24
28463,9488,2,91.20,Cảnh báo,2024-06-14 14:08:24
28464,9488,3,93.20,Nguy hiểm,2024-06-14 14:08:24
28465,9489,1,94.05,Chú ý,2024-11-10 22:39:43
28466,9489,2,95.55,Cảnh báo,2024-11-10 22:39:43
28467,9489,3,97.55,Nguy hiểm,2024-11-10 22:39:43
28468,9490,1,20.65,Chú ý,2024-06-29 11:10:03
28469,9490,2,22.15,Cảnh báo,2024-06-29 11:10:03
28470,9490,3,24.15,Nguy hiểm,2024-06-29 11:10:03
28471,9491,1,55.83,Chú ý,2024-09-06 02:30:47
28472,9491,2,57.33,Cảnh báo,2024-09-06 02:30:47
28473,9491,3,59.33,Nguy hiểm,2024-09-06 02:30:47
28474,9492,1,82.00,Chú ý,2024-04-20 20:46:53
28475,9492,2,83.50,Cảnh báo,2024-04-20 20:46:53
28476,9492,3,85.50,Nguy hiểm,2024-04-20 20:46:53
28477,9493,1,97.57,Chú ý,2024-08-22 05:49:57
28478,9493,2,99.07,Cảnh báo,2024-08-22 05:49:57
28479,9493,3,101.07,Nguy hiểm,2024-08-22 05:49:57
28480,9494,1,37.31,Chú ý,2024-07-04 17:08:15
28481,9494,2,38.81,Cảnh báo,2024-07-04 17:08:15
28482,9494,3,40.81,Nguy hiểm,2024-07-04 17:08:15
28483,9495,1,54.29,Chú ý,2024-02-24 04:51:14
28484,9495,2,55.79,Cảnh báo,2024-02-24 04:51:14
28485,9495,3,57.79,Nguy hiểm,2024-02-24 04:51:14
28486,9496,1,30.65,Chú ý,2024-01-26 02:23:29
28487,9496,2,32.15,Cảnh báo,2024-01-26 02:23:29
28488,9496,3,34.15,Nguy hiểm,2024-01-26 02:23:29
28489,9497,1,69.70,Chú ý,2024-08-14 00:05:30
28490,9497,2,71.20,Cảnh báo,2024-08-14 00:05:30
28491,9497,3,73.20,Nguy hiểm,2024-08-14 00:05:30
28492,9498,1,48.84,Chú ý,2024-03-08 10:04:06
28493,9498,2,50.34,Cảnh báo,2024-03-08 10:04:06
28494,9498,3,52.34,Nguy hiểm,2024-03-08 10:04:06
28495,9499,1,11.86,Chú ý,2024-08-23 12:24:42
28496,9499,2,13.36,Cảnh báo,2024-08-23 12:24:42
28497,9499,3,15.36,Nguy hiểm,2024-08-23 12:24:42
28498,9500,1,54.75,Chú ý,2024-07-05 13:15:48
28499,9500,2,56.25,Cảnh báo,2024-07-05 13:15:48
28500,9500,3,58.25,Nguy hiểm,2024-07-05 13:15:48
28501,9501,1,49.59,Chú ý,2024-01-18 21:30:23
28502,9501,2,51.09,Cảnh báo,2024-01-18 21:30:23
28503,9501,3,53.09,Nguy hiểm,2024-01-18 21:30:23
28504,9502,1,77.04,Chú ý,2024-10-18 02:07:51
28505,9502,2,78.54,Cảnh báo,2024-10-18 02:07:51
28506,9502,3,80.54,Nguy hiểm,2024-10-18 02:07:51
28507,9503,1,16.07,Chú ý,2024-10-26 08:15:31
28508,9503,2,17.57,Cảnh báo,2024-10-26 08:15:31
28509,9503,3,19.57,Nguy hiểm,2024-10-26 08:15:31
28510,9504,1,100.23,Chú ý,2024-08-11 00:06:07
28511,9504,2,101.73,Cảnh báo,2024-08-11 00:06:07
28512,9504,3,103.73,Nguy hiểm,2024-08-11 00:06:07
28513,9505,1,29.73,Chú ý,2024-04-19 06:54:00
28514,9505,2,31.23,Cảnh báo,2024-04-19 06:54:00
28515,9505,3,33.23,Nguy hiểm,2024-04-19 06:54:00
28516,9506,1,39.74,Chú ý,2024-08-12 04:03:53
28517,9506,2,41.24,Cảnh báo,2024-08-12 04:03:53
28518,9506,3,43.24,Nguy hiểm,2024-08-12 04:03:53
28519,9507,1,13.72,Chú ý,2024-09-07 10:32:37
28520,9507,2,15.22,Cảnh báo,2024-09-07 10:32:37
28521,9507,3,17.22,Nguy hiểm,2024-09-07 10:32:37
28522,9508,1,43.84,Chú ý,2024-04-12 01:52:08
28523,9508,2,45.34,Cảnh báo,2024-04-12 01:52:08
28524,9508,3,47.34,Nguy hiểm,2024-04-12 01:52:08
28525,9509,1,55.97,Chú ý,2024-08-02 21:06:36
28526,9509,2,57.47,Cảnh báo,2024-08-02 21:06:36
28527,9509,3,59.47,Nguy hiểm,2024-08-02 21:06:36
28528,9510,1,28.19,Chú ý,2024-12-21 06:57:11
28529,9510,2,29.69,Cảnh báo,2024-12-21 06:57:11
28530,9510,3,31.69,Nguy hiểm,2024-12-21 06:57:11
28531,9511,1,10.17,Chú ý,2024-02-26 08:17:31
28532,9511,2,11.67,Cảnh báo,2024-02-26 08:17:31
28533,9511,3,13.67,Nguy hiểm,2024-02-26 08:17:31
28534,9512,1,58.01,Chú ý,2024-12-17 19:53:23
28535,9512,2,59.51,Cảnh báo,2024-12-17 19:53:23
28536,9512,3,61.51,Nguy hiểm,2024-12-17 19:53:23
28537,9513,1,61.97,Chú ý,2024-05-29 10:19:58
28538,9513,2,63.47,Cảnh báo,2024-05-29 10:19:58
28539,9513,3,65.47,Nguy hiểm,2024-05-29 10:19:58
28540,9514,1,27.25,Chú ý,2024-03-25 05:07:16
28541,9514,2,28.75,Cảnh báo,2024-03-25 05:07:16
28542,9514,3,30.75,Nguy hiểm,2024-03-25 05:07:16
28543,9515,1,20.79,Chú ý,2024-09-19 09:39:09
28544,9515,2,22.29,Cảnh báo,2024-09-19 09:39:09
28545,9515,3,24.29,Nguy hiểm,2024-09-19 09:39:09
28546,9516,1,87.75,Chú ý,2024-10-16 15:50:40
28547,9516,2,89.25,Cảnh báo,2024-10-16 15:50:40
28548,9516,3,91.25,Nguy hiểm,2024-10-16 15:50:40
28549,9517,1,54.73,Chú ý,2024-04-26 11:21:37
28550,9517,2,56.23,Cảnh báo,2024-04-26 11:21:37
28551,9517,3,58.23,Nguy hiểm,2024-04-26 11:21:37
28552,9518,1,26.01,Chú ý,2024-08-31 19:35:50
28553,9518,2,27.51,Cảnh báo,2024-08-31 19:35:50
28554,9518,3,29.51,Nguy hiểm,2024-08-31 19:35:50
28555,9519,1,75.14,Chú ý,2024-01-04 18:40:39
28556,9519,2,76.64,Cảnh báo,2024-01-04 18:40:39
28557,9519,3,78.64,Nguy hiểm,2024-01-04 18:40:39
28558,9520,1,46.63,Chú ý,2024-11-02 22:31:23
28559,9520,2,48.13,Cảnh báo,2024-11-02 22:31:23
28560,9520,3,50.13,Nguy hiểm,2024-11-02 22:31:23
28561,9521,1,47.17,Chú ý,2024-03-20 08:40:02
28562,9521,2,48.67,Cảnh báo,2024-03-20 08:40:02
28563,9521,3,50.67,Nguy hiểm,2024-03-20 08:40:02
28564,9522,1,6.64,Chú ý,2024-11-22 18:44:25
28565,9522,2,8.14,Cảnh báo,2024-11-22 18:44:25
28566,9522,3,10.14,Nguy hiểm,2024-11-22 18:44:25
28567,9523,1,46.13,Chú ý,2024-08-23 11:21:10
28568,9523,2,47.63,Cảnh báo,2024-08-23 11:21:10
28569,9523,3,49.63,Nguy hiểm,2024-08-23 11:21:10
28570,9524,1,65.05,Chú ý,2024-09-19 08:48:07
28571,9524,2,66.55,Cảnh báo,2024-09-19 08:48:07
28572,9524,3,68.55,Nguy hiểm,2024-09-19 08:48:07
28573,9525,1,48.35,Chú ý,2024-06-02 05:42:19
28574,9525,2,49.85,Cảnh báo,2024-06-02 05:42:19
28575,9525,3,51.85,Nguy hiểm,2024-06-02 05:42:19
28576,9526,1,50.50,Chú ý,2024-12-09 17:17:30
28577,9526,2,52.00,Cảnh báo,2024-12-09 17:17:30
28578,9526,3,54.00,Nguy hiểm,2024-12-09 17:17:30
28579,9527,1,54.39,Chú ý,2024-11-19 03:52:02
28580,9527,2,55.89,Cảnh báo,2024-11-19 03:52:02
28581,9527,3,57.89,Nguy hiểm,2024-11-19 03:52:02
28582,9528,1,19.06,Chú ý,2024-07-23 11:57:57
28583,9528,2,20.56,Cảnh báo,2024-07-23 11:57:57
28584,9528,3,22.56,Nguy hiểm,2024-07-23 11:57:57
28585,9529,1,49.77,Chú ý,2024-07-12 08:25:24
28586,9529,2,51.27,Cảnh báo,2024-07-12 08:25:24
28587,9529,3,53.27,Nguy hiểm,2024-07-12 08:25:24
28588,9530,1,10.30,Chú ý,2024-04-24 09:32:09
28589,9530,2,11.80,Cảnh báo,2024-04-24 09:32:09
28590,9530,3,13.80,Nguy hiểm,2024-04-24 09:32:09
28591,9531,1,87.26,Chú ý,2024-03-05 05:36:13
28592,9531,2,88.76,Cảnh báo,2024-03-05 05:36:13
28593,9531,3,90.76,Nguy hiểm,2024-03-05 05:36:13
28594,9532,1,81.04,Chú ý,2024-05-01 17:59:42
28595,9532,2,82.54,Cảnh báo,2024-05-01 17:59:42
28596,9532,3,84.54,Nguy hiểm,2024-05-01 17:59:42
28597,9533,1,75.99,Chú ý,2024-07-07 18:33:56
28598,9533,2,77.49,Cảnh báo,2024-07-07 18:33:56
28599,9533,3,79.49,Nguy hiểm,2024-07-07 18:33:56
28600,9534,1,16.00,Chú ý,2024-04-20 22:33:13
28601,9534,2,17.50,Cảnh báo,2024-04-20 22:33:13
28602,9534,3,19.50,Nguy hiểm,2024-04-20 22:33:13
28603,9535,1,2.79,Chú ý,2024-11-08 21:25:14
28604,9535,2,4.29,Cảnh báo,2024-11-08 21:25:14
28605,9535,3,6.29,Nguy hiểm,2024-11-08 21:25:14
28606,9536,1,79.17,Chú ý,2024-04-18 16:12:24
28607,9536,2,80.67,Cảnh báo,2024-04-18 16:12:24
28608,9536,3,82.67,Nguy hiểm,2024-04-18 16:12:24
28609,9537,1,7.59,Chú ý,2024-12-25 13:59:30
28610,9537,2,9.09,Cảnh báo,2024-12-25 13:59:30
28611,9537,3,11.09,Nguy hiểm,2024-12-25 13:59:30
